298,23,3,4,1,1,0,0,0,0,0,1
122,29,5,1,0,1,0,0,0,0,0,1
117,19,3,1,0,4,0,0,0,0,0,1
180,29,5,2,1,3,0,0,0,0,0,2
100,19,2,2,0,2,0,0,0,0,0,2
54,7,2,1,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,1,0,0
586,35,5,4,4,6,0,0,0,0,0,1
217,29,5,3,1,6,0,0,0,0,0,2
0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0
