400,0.61422,245.69,1.2047
2880,3.0027,8647.8,39.107
3907,7.5459,29482,111.4
9384,15.228,1.429e+05,495.86
30938,34.545,1.0688e+06,3672.7
29916,71.082,2.1265e+06,6929.3
30031,197.92,5.9439e+06,20835
3094,696.61,2.1553e+06,8337.1
2684,2376.7,6.3791e+06,19625
22,15955,3.51e+05,1133.3
