65606,0.35221,23107,1.9279e+05
89163,2.6001,2.3183e+05,4.2517e+05
38948,7.2028,2.8054e+05,2.0886e+05
44410,14.388,6.3895e+05,2.9452e+05
54343,31.932,1.7353e+06,5.8192e+05
32775,71.137,2.3315e+06,8.5646e+05
42848,216.83,9.2908e+06,2.7227e+06
7280,687.24,5.0031e+06,9.5361e+05
4464,2213.1,9.8792e+06,6.767e+05
348,15331,5.3352e+06,99644
