1.07118576,0.013788575,11,34,14,0.700814959,2.34637611,1.017346027
0.544440432,0.021645022,8,1,12,0.136717397,0.017280658,0.17328074
1.07118576,0.017172356,5,6,0,0.320295844,0.266622941,0
1.07118576,0,5,6,0,0.002443624,0.002947488,0
